"April 25, 2018",50,Amazing food with a good atmosphere!,"We got some really good appetizers and the main course was chicken tikka masala and advokado chicken kebab, really good experience. We got a good wine recommendation from our waiter, Aldi. He also get a five star! Thank you so much!"
"April 22, 2018",50,Midtown’s best kept culinary secret,"An excellent restaurant for Indian / indochinese cuisine with warm and engaging staff that are eager to cater to the guest’s requests . We had a splendid time and plan to return often . Look for Amit, Tahir and Saket if you dine there ..."
"April 18, 2018",10,No taste and service is VERY slow,Poor food and portions are so small. Also it took over 30mins for the food to arrive for it not to be a paneer curry as I expected but a runny water substance mixed with ketchup and some paneer thrown in.
"April 17, 2018",50,Best meal in nyc!,Visited here with husband and step son and from start to finish loved the whole experience... beautiful beautiful food at a very resonable price.. will 💯 Percent be returning!
"April 15, 2018",50,"Great Restaurant, Great Service",This is a great Indian restaurant for classic north Indian food like chicken tikka masala. It's open late and there is great service. Aldi was our server and he took great care of us.
"April 11, 2018",50,Great Indo-Chinese food,"Aldi, our server, took excellent care of our guests visiting from Germany. The food was great, especially the Indo-Chinese entrees."
"April 11, 2018",50,"reasonable price, great food and service",Great Indian food and service and great prices. Nisar was really nice and helpful with food and wine selection.
"April 10, 2018",50,"Great food, great service","I visited this place about an hour ago. Their service was exceptional, the staff were really attentive and the food came out quickly. I thought it was really tasty. Overall, 10/10!"
"April 7, 2018",40,Tasty food,Went here on our first evening and enjoyed the food. Unfortunately we were so tired from our journey that we struggled to finish our meal and probably would have appreciated it more later in our holiday
"April 6, 2018",30,Happy to get complimentary breakfast from San Carlos Hotel,"but sorry that hotel next door has stopped it. Blame it on the other tripadvisor reviews ! sheesh. The young Asian woman was excellent, next time will try it for dinner, hey, San Carlos Hotel how about discount on dinner, then ?"
"April 5, 2018",50,Nice Indian Food!,Amazing Indian restaurant! Very nice taste and not a lot spice!!! Really recommend! Fair price for the quality and espetacular service!
"April 5, 2018",50,Very good food and service,We made a late booking for my husband’s birthday and were delighted with the food service and selection of wine which was reasonably priced. Two of us had the specials and thought that they were delicious.
"March 30, 2018",50,Awesome ranking,"Not sure how the ranking works but this was apparently the 21st restaurant on Manhattan. The Indian style cuisine and the service was excellent, very good for both casual and business dinners/meetings. The breakfast is more ordinary, not included in the 5 stars above :)"
"March 29, 2018",50,Food and service like home,Wonderful food and great service ! Nisar was a wonderful host and made us feel very welcome ! The shrimp was excellent .
"March 25, 2018",40,Great night!,We enjoyed a great dinner here before seeing a Broadway show. The service was outstanding and the food was delicious. Really enjoyed it. It was just right!
"March 16, 2018",50,Stop by randomly for lunch,"Nisar, my server was amazing. He recommend a spinach appetizer when normally I almost always get samosas which he even bring me a couple of sample size. So yummy! Next I order the lamb biryani lunch special which was delicious! It’s was perfect lunch."
"March 7, 2018",40,Mr.,"Great experience on a snowy night. Very good food, excellent atmosphere and an outstanding waiter named Aldi."
"March 1, 2018",40,Good,Everything was good food was delicious tasty and service was also good highly recommended surely will come back again when visit New York
"February 28, 2018",40,Great food interior is mediocre,This is a great place to have excellent food at a reasonable price. This is not a chic restaurant but the service is very friendly. If I am back in the neighborhood I will come back for lunch.
"February 25, 2018",50,"Nice food,","Excellent food,Great service ,great staff ,i would recommend Spice Symphony to all who visit NY, you will love it."
"February 23, 2018",50,Terrific Indian food,Nisar was a wonderful waiter the food was absolutely divine the atmosphere beautiful could not have asked for more
"February 23, 2018",50,Amazing Indian food,"We went to the spice Symphony for a family dinner, and had several appetizers and shared some of the main courses. It was the best Indian food I've had in years. Nisar was our server and he was helpful and diligent. Cannot recommend enough."
"February 21, 2018",50,YUM,Delicious! Beautiful! Everyone treated us like royalty! So yummy we went back again and we were only in NYC for 5 days. You won't be disappointed. Just go!
"February 19, 2018",50,Excellent food and service,"Food was excellent and the service even better, atmosphere good. - ask for ALDI to serve you - he is fantastic We has lamb curry and chicken - both were excellent. Wines were also good and reasonabally priced."
"February 18, 2018",30,Too spicy,"Maybe we ordered the wrong dishes, but everything was too spicy. Nice ambiance and good service. Liked the Indian dishes more than the Chinese. Would like to try again w milder versions."
"February 15, 2018",50,Great Meal,Some of the best Indian food I’ve had. The seasoning of the food is well balanced. Really enjoyed it
"February 14, 2018",50,India away from India,Went with the wife for a Tuesday night dinner. Had the famous Tandoori Achari Mushrooms - beyond excellent. The dal makhani was great too. Nisar - the gentleman attending to us - ensured we had a great evening. Will be back!
"February 14, 2018",50,Fantastic food and service!,"Our server's name was Ninad and he was fabulous. He helped us to navigate our way through the menu, as some of us were less familiar with Indian cuisine. The food and ambiance were awesome and we will definitely be back! Thank you, Ninad!"
"February 10, 2018",40,Good Indian food,"If you like seasoned food, it is a very decent place. I ate a very good mushroom as starter and a lamb in a delicious sauce as main dish."
"February 7, 2018",50,Delish,My husband and I aren’t familiar with authentic Indian food so we stuck with what we knew- chicken tika masala and garlic naan. That sauce!!! Omg.
"February 6, 2018",50,"Cosy, Authentic Food with great Service",We love Indian food. Wide variety of vegetarian options and deserts. Flavours were fresh and homemade with decent portions. Great and attentive service. Reasonably priced. Will definitely come back!
"February 4, 2018",50,Just perfect,It s not even only about food ! The service is just perfect ! Nisar and his team are just doing everything to satisfy you and good is just amazing !
"February 4, 2018",50,Great find!,"From the street, Spice Symphony doesn't look very inviting - but looks are deceiving! The interior is chic and cozy. Warm hospitality and great service. The food was delicious. We we're so glad we stopped in - give it a try."
"February 1, 2018",50,Flavorful food and excellent service,Excellent foot. Just enough spice and extraordinary flavor. Had lamb and okra - super. All servers were fabulous - especially Nisar! Will go back!
"January 31, 2018",50,Great place for a business lunch,"This is a great place for a business lunch. It's calm and the lunch menu is very good value; the food is flavourful and fresh, and the staff friendly professional. I would go back without hesitation."
"January 24, 2018",50,Our visit to New York,Last night I went with my wife and daughter for dinner. The restaurant is very cozy and the food was superb! Ninad adviced us on what to choose and everything was excellent Ninad and his group made us feel at home.
"January 12, 2018",40,very good,"the place was nice and friendly, food delicious all my friends loved it too we just had to wait for long but it's worse it"
"January 6, 2018",40,Spice Spice and Spice Girls,Great place Great for Winter dinners Took my beautiful partner Lance there...he enjoyed it. Sometimes having a long dinner and enjoying it....makes a huge difference
"January 5, 2018",50,"Great drinks, great meal and great service!","Excellent meal, good atmosphere. Friendly service and good drinks. Very friendly and knowledgeable staff. Ask for Prem."
"January 4, 2018",50,Family get together in NYC,We had an outstanding evening at Spice Symphony. Staff absolutely professional and we enjoied the cleanliness of the restaurant. It was like eating at a friends house.
"January 1, 2018",50,Place to come back!!,"Happy to have found this place ! Amazing food, spicy and not, big choice of everything , and the waiters so friendly and helpful with good recommendations, and if you want for outstanding service- ask for Aldi!!! 👍🏻👍🏻👍🏻"
"December 24, 2017",40,"Good Indian/Chinese food, fast service, reasonably priced",We came here for dinner. Despite having a reserved table we had to wait about 20 minutes but the staff were friendly and the food was excellent and reasonably priced. Overall a positive experience. We would come here again.
"December 22, 2017",40,Top Indian restaurant in midtown,Mr.Nasir will assure you of personal detail and engage you in good conversation. Classic textbook hospitality where you can amazing customer service
"December 18, 2017",50,Delicous!,The food here is so good! Would 100% recommend it while in NYC. They have two locations so make sure you go to the right one if you book a table!
"December 15, 2017",50,Amazing food in a great atmosphere,"Absolutely loved our visit here! Food, service and surroundings were all perfect. Although we are used to Indian cuisine in Scotland our waiter guided us through the menu and made some recommendations. Very attentive staff and food was absolutely amazing! A must try! 👍🏻"
"December 15, 2017",50,Fantastic food and great service,We are well acquainted with Indian cuisine and Spice Symphony didn’t disappoint. Jude and the team were great hosts and the food was delicious. Definitely recommend.
"December 13, 2017",50,Great food even better service,Went after the play. From the moment we entered the staff were just terrific. Our server Aldi suggested an awesome starter -spicey cauliflower. Followed by 2 entrees chickpea and spinach and lamb. The onion nann was great too. Thanx Aldi for a great experience!!
"December 11, 2017",50,Gem of a Restaurant!,"Engaging and unique menu, delicious food, warm hospitality, and most satisfying dining experience! Reasonably priced, would go often if I lived here. Aldi was a charming server!"
"December 8, 2017",50,Delicious Indian Food!,"We had a great dinner here recently - food was exquisite, service was attentive, and the amuse-bouche at the beginngin of the meal was fun. Try the Tandori salmon - particularly tasty!"
"December 8, 2017",50,Repady between a tour and museum visit,A marvelous venue with excellent food and ample serving. On our radar when im the neighborhood again. Definitely worth seeking out.
"December 8, 2017",50,Amazing dinner!,We love Indian food and are very picky the selection was great with an elegant foodie twist. We were a large group with a small child they were very accommodating and made us feel welcome.
"December 7, 2017",40,Superb Indian cuisine,"The food here was simply delicious. The meat was falling off the bone, extremely tender, and with great flavour. Everything was perfectly seasoned too. I also appreciated their friendly and prompt service. I'd say the atmosphere was the only lacking thing."
"December 4, 2017",40,Excellent Indian food,This place is quite small so pretty crowded. We sat at the small bar and shared two appetizers and a main course. This was plenty of food for two people. Very friendly staff and well worth a visit.
"December 1, 2017",50,Excellent restaurant with delicious dishes!!,"Wonderful service, delicious food, friendly and efficient service - I would highly recommended this wonderful Indian restaurant!!"
"November 27, 2017",50,NYE Indian Experience,Amazing from the word go! Great Indian amuse bouche. Choose tandoori wings to start and the samosas which were spiced and seasoned to perfection. Lamb rogan josh main superb! Will be coming back next year!
"November 26, 2017",50,Choose for Indian cuisine,Excellent Indian Food; best I've had in NYC. We went to the smaller restaurant between 31st and 32nd. The staff could not do enough for us
"November 24, 2017",50,Great,Excellent food and service lovely place and quite of a combination of Indian with other cuisine . Loved it
"November 22, 2017",30,Friendly service but you pay for what you get,Great location but a little tired on closer inspection. Service was attentive and friendly. The disappointment was the food though but by comparison it’s not that $$$ so I guess you get what you pay for. Not rushing back.
"November 19, 2017",50,Group meal at Spice Symphony,"Tried a wide variety of appetizer and dinner items from the menu, all flavorful, nothing to avoid. Especially recommend the Tandoori Spicy Chicken Wings, Avocado Chicken Kabab, & Lamb Biryani. Aldi helped with selections and provided great service."
"November 18, 2017",50,Repeat - Not disappointed,"Good stuff. 5 Star. Becoming a favorite place when we visit NYC. Good Location, $50 for two no alcohol as we split the chicken marsala with red sauce and shrimp with garlic. Garlic naan was fresh and delicious. Service was excellent, quick delivery of food."
"November 17, 2017",50,Sublime Indian cuisine,"Walking in the door, you are greeted by the sweet aroma of spices and the smiling owner. The service is top notch, the food is delicious and the wine list is more extensive than you’d expect. Highly recommended."
"November 15, 2017",50,Very Tasty Meal,Spice Symphony was a great choice for us. We were very pleased by the lovely setting and the short distance from our hotel. The staff was very friendly and helpful. Our meal was well prepared and much enjoyed!
"November 13, 2017",50,Excellent Food and Service in a Pleasant Room,"Really fine Indian dining. Flavor, flavor, flavor! Plus, the service was straight-up AMAZING! I will definitely be visiting again."
"November 10, 2017",50,Interesting delicious Chinese Indian fusion,Very interesting fusion of Indian and Chinese food - especially on the last page of the menu. We had the lollipop chicken - great name- as a starter delicious. Garlic shrimp and chilli chicken for mains - the chicken was particularly good helpful finished service.
"November 8, 2017",40,Good food and service,"Very enjoyable restaurant with attentive service and tasty Indian fare. A little on the pricy side in my opinion but, if they still busy with higher prices they must be doing something right."
"November 7, 2017",50,Lovely Experience,They are very welcoming and friendly and take the time to explain all the different dishes. Everything we ordered was delicious and it’s very nice to see & taste this fusion.
"November 6, 2017",50,The Anis family,The service is outstanding!!! The staff are very polite and attentive. My family always want to have dinner there when they visit nyc. Thank you Aldi for a pleasant evening!!!
"November 2, 2017",40,Nice place with tasty food,A small but very nice place with polite and service minded staff. The food tasted wonderful. Service swift and impeccable.
"October 29, 2017",40,Awesome Experience,"Excellent food, friendly staff and very honest prices. From Starters to Desserts, through Main Courses, Wines and Coffee, you would wish you have more space!!! Clean Decoration, relaxed atmosphere and comfortable chairs!!! It is always full...it is better to make a reservation."
"October 22, 2017",50,Dinner,A really fantastic Indian restaurant in NYC. Well worth going if you like Indian cuisine. My wife and I had fantastic meal here and will be back.
"October 17, 2017",30,Great food,"Really neat place with great food and drinks. Happy to say we were probably the only tourist there at that time, lots of locals. I say that because I often find it to be a good/great sign."
"October 15, 2017",50,"Atmosphere serene, food delicious, and service magnificent!","We so enjoyed our dinner! They are friendly, engaging, and the food is delicious. Strongly recommend this restaurant."
"October 14, 2017",30,Distinctly average,I am bemused by the reviews on here. When we went we found the service brusque and the food very average and definitely not authentic. Go to Amma. It is so much better.
"October 11, 2017",50,Great Indian dishes,We have found a great Indian Restaurant in New York which fits perfect to our prefered way on how indian dishes need to be served. We will certainly get back to this place and strongly reccomend it. Besides that we experienced very friendly staff.
"October 10, 2017",50,Delicious food,Roaming around Time Square looking for vegetarian food and found this . Yummy food . We ordered samosa and paneer potato kofta . They gave ur one more starter to try and that was good too . Nice place .
"October 10, 2017",40,Indian Chinese Fusion,"Great Indian food, decent prices and they also had a few Indo Chinese options. Quick and efficient service I liked it"
"October 9, 2017",40,Good food and staff,"Unbelievably friendly hostess and waitstaff. Helpful with menu. Fair pricing. Great mushroom appetizer. Sharp decor. Chinese and Indian choices for everyone. Right near many hotels and east side of nyc. Had chicken masala and lamb shank special , both with good sauces."
"October 8, 2017",50,"Great food, great service",I highly recommend this place. Had a wonderful experience. The flavors were wonderful and the staff is great!
"October 7, 2017",50,Too Yummy,Trip Advisor brought us to Spice Symphony and I'm so glad it did. We loved the saphron martinis! The food was too good and we left stuffed. Our teenage son even ate the sauce with a spoon when we ran out of naan and rice.
"October 7, 2017",20,Noisy Indian restaurant!,Nice place but a bit pricey. Expensive place!Very noisy restaurant. Helpful and friendly staff. Quite a wide range of delicious Indian food.
"October 5, 2017",50,terrific dinner,"food was excellent (had peppery chicken dish, more mild lamb dish, garlic nan, some good app i don't recall and side of potatoes), service the same (Aldi was our server). will definitely be back"
"October 2, 2017",50,Birthday celeb,"My friends and I love Indian cuisine and have traveled to India multiple times. We thoroughly enjoyed the food, service and atmosphere at Spice Symphony. Highly recommend!"
"October 2, 2017",50,Great flavorful food and excellent service,Great food that was flavorful and presented well in a modern clean updated space. I thoroughly enjoyed my dining experience. Recommended.
"October 1, 2017",50,Great food and nice clean place,We came here while in a hurry to fly home. The service was great and fast. Strongly recommend to stop by here if you like Indian food. Positives: Taste Large portions Service Wifi Negatives: Few vegan options (but all the regular ones are here) Nothing.
"September 29, 2017",50,Delicious Indian in Midtown,"A really nice Indian in Midtown East. The service was lovely and the food really good. We enjoyed a vindaloo and a tika massala which were both really good. The naan bread was awesome, light and full a flavour."
"September 28, 2017",50,Software,Customer service is outstanding. Been to several Indian restaurants over the years by far this one exceeds my expectations with the quality of food and service. Most of all for the quality of food it's reasonably priced for the New York area.
"September 27, 2017",50,Dinner,"All good - no complaints - good food, service and price. Clean and attentive service Close to our hotel"
"September 27, 2017",50,Fabulous,Great food. Quiet and nice. Great staff. Great food. Great ambiance. Wonderful location. Indian food is great.
"September 25, 2017",50,Simply Amazing,"Something for everyone.....Indian, Chinese, vegan and vegetarian options, wine, amazing service and food. Can't say enough about this place, it stands out above the crowd."
"September 24, 2017",50,Amazing,Had a fabulous meal could not fault a thing especially the service from Aldi our waiter definitely recommended
"September 17, 2017",50,"Good quantity, tasty and different menu","Bumped into this place while roaming the streets of NY. Hospitality, menu, quality, quantity, price, all beat my expectations. Must go!"
"September 16, 2017",50,New favorite restaurant!,"This restaurant is amazing! We were really well looked after from the moment we stepped into the restaurant, 10 out of 10 for service. The food is delicious and perhaps the best curry I have had."
"September 15, 2017",50,Really very fresh and delicious!,"The food is fresh, the service is good and the environment is lovely! Its a win. ONLY issue need some more SWEETS at the end of the meal!"
"September 10, 2017",50,Absolutely delicious,"Had a fab dinner here. Beautiful decor, prompt and delightful service and excellent food. Everything was delicious. I'd highly recommend it!"
"September 10, 2017",50,So many great flavors,We have been to this restaurant several times and they always delivery great Indian food with deep and intense flavors. Like the atmosphere and service on the 31st street.
"September 7, 2017",40,Very tasty authentic Indian,"I was on a business trip, arrived for spontaneous dinner. Table was available although busy. The waiters were helpful, directed us to what we would best enjoy. Great tasty dishes. Price reasonable, Will come again."
"September 6, 2017",50,Excellent Indian food with an edge,"The Eggplant with coconut, peanut and sesame sauce was amazing! The Tandoori lamb was perfectly made. The drinks are interesting but would skip the saffron martini."
"September 5, 2017",50,Amazing authentic Indian Food,"Thank you, Ninad!! Excellent food and service. I used to love the previous restaurant that was in this space but this is FAR better. Delicious flavors, moist meats, just wonderful. Highly recommend!!"
"September 4, 2017",50,Great Food and Service!,"Well looked after by our waiter Aldi, the food was excellent and we had a lovely table. A great finish to our New York visit."
"September 3, 2017",50,Each dish had its own flavor,So often the Indian dishes have a homogeneous taste. Not here. Each dish had a unique and wonderful flavor. We will definitely come back. Good service.
"September 3, 2017",50,Holiday,Great food . The nicest tastiest lamb vindaloo ever.Accompanied by gorgeous garlic naan . Dev was a pleasure to talk to.Very friendly staff . Highly highly recommend 11 out of 10.
"September 2, 2017",50,Awesome friendly,Happened upon this okay last minute because it was near my hotel - superb service food atmosphere - I come to NYC often and will definitely come back here
"September 2, 2017",50,Group of 8,Great food - great service. Prem (owner) and Amit who was our key person orchestrating the service were excellent in their service. All the support staff were well organized.
"August 31, 2017",50,Great curry,"I had a chicken korma and my dad had a lamb masala which were both brilliant. Nice atmosphere and friendly people, would recommend for a good Indian in New York."
"August 30, 2017",40,Fantastic,The menu is very rich and we loved everything we have eaten. Staff were polite. The place and the songs during the dinner were pretty pleasant. Prices are ok. I really would like to visit again!
"August 30, 2017",50,Fantastic Food and Service,Probably the best Indian food I've ever had outside of my wife's of course. The service was phenomenal. The only thing was the $19 double jack and coke! Yikes! But 5 stars+.
"August 29, 2017",50,"Fantastic food. Excellent, warm and welcoming service. Thanks, Ravi!!","After years of searching we've found the excellent Indian food, service and experience we've been looking for. Thank you, Ravi, for your warm welcome."
"August 28, 2017",50,Absolutely delicious!,"Lamb vindaloo, shrimp patia, naan and raita. Fantastic flavours and great service. Excellent wines as well. It was busy and we waited, even with a reservation, but it was more than worth it! Thanks Aldi for the excellent service."
"August 28, 2017",40,Friendly restaurant tasting food,"Little gem in the heart of New York. Staff friendly, knowledgeable and helpful with selection from the menu. Dishes were full of flavour and reasonable prices compared to the surrounding choices. Recommended."
"August 28, 2017",50,Great Customer Service,"Besides the food being terrific, the waitstaff could not have been more accommodating. Our server Aldi made it a special occasion for us. We will return when we are back in New York."
"August 25, 2017",50,Great Food and perfect service!,We enjoyed a great dinner with perfect service in pleasent athmosphere. Best restaurant we have been so far in the US.
"August 20, 2017",50,Great food; Better service,"On a whim, stopped in for dinner w/ my family. What a great ending to a fun day! Great food, even better service! Friendly & relaxed!"
"August 19, 2017",50,Great Experience,Aldi took great care of me on my recent visit; he checked that the spice level of what I was ordering wouldn't be too high. The meal was delicious. My only regret was that I couldn't finish my meal; the portion sizes are pretty healthy.
"August 11, 2017",50,Good service,"We were well taken care of, specially Aldi who was very assertive in his recommendations. The food was excellent, cooked to perfection. Will go back on my next trip to NY."
"August 11, 2017",40,Great dinner!,My family and I wanted to try Indian and decided on the spice symphony. We definitely weren't disappointed. We all opted for the Chinese indian fusion dishes and loved them all.
"August 10, 2017",20,Disappointed Really !!,Went there after TRIPADVISOR rating was higher than accent. QUITE AVERAGE FOOD.....maybe the Chef had a bad day...... even roti looked like Naan..... staff was quite decent though.....
"August 8, 2017",50,Symphony of fun!,I've been in the restaurant with my family and we had so much fun.the service was great and the food was even better! If you're searching for some good Indian food this is the place.
"August 8, 2017",50,Great food and service - lovely atmosphere,We went to Spice Symphony to take our son and his friend who are working in NYC for the summer to dinner. The food and service was great. We loved all of the dishes we ordered from appetizers to dessert and chai tea.
"August 6, 2017",40,Delicious Indian,"Had chicken vindaloo, chicken tikka masala, saag paneer and lamb. everything was delicious. will definitely return though wish this were in our neighborhood on the upper east side. glad we found this spot. went by other reviewers reviews and we were not disappointed."
"August 5, 2017",40,Wirklich sehr gur,Very nice restaurant great stuff perfect food wise in my room in place and should not mess with you like spicy food and Indian cuisine
"August 3, 2017",50,"Great food, friendly service",My family of 5 plus my vegetarian mum have just eaten here and had a really good meal. The service was very attentive without imposing. I had a great beer recommended by Aldi. We have 4 days left in NY and may well go back.
"July 29, 2017",50,"Great food, great service","Great food at good price in a nice interior with very nice and helpful staff (Aldi in particular), 5/5, would visit again!"
"July 28, 2017",40,wonderful place to eat out of the crowd,"very nice, high class, we especially liked the chicken with avocado tanduri and the onion filled nan. for vegi, go with the grilled vegetables."
"July 19, 2017",50,Made my trip wonderful,"We had a great food and service at this restaurant. After a long day in lower Manhattan, having Indian meal here was great. Specially all the great service and treatment that we received from Aldi. I recommend everyone to ask for Aldi."
"July 19, 2017",50,Eat here every day!,"Aldi, was very good and service was excellent and food was so good. The ambiance of restaurant was very nice. Everybody was really good. Good job!"
"July 17, 2017",40,GOOD INDIAN FOOD!!!,"Very clean and waiters attentive.The variety of food we had was super :the spinach (palak paneer),the cauliflower(aloo gobi),chic peas(channa masala),string beans(beans poriyal)little spice..,roasted eggplant(baigan bhurta),avocado chicken kebab,chicken tikka masala and chicken malai seekh ,tandoori roti,lentis(yellow dal tarka),cottage cheese with spices(paneer chili dry)."
"July 15, 2017",50,Fantastic food!,The best indian food we've ever had and a fantastic service and nice staff! We highly recommend this place.
"July 6, 2017",50,Great meal and service,"The meal was great, the service too. A must if you are in Manhattan. Aldi supported us very good with his fabulous customer orientation."
"July 1, 2017",50,Big time yummy,"Some of the best Indian cuisine I have experienced Chicken tikka masala superb Vegetable curry with nan great Flavors Great service reasonable price , will definitely return"
"June 30, 2017",50,Exceptional,Excellent food and service. Highly recommend. We were all complementing the food and service. Great menu and my daughter is vegan and she loved the vegan options in their menu.
"June 29, 2017",40,Good value for money,Great value for money. Friendly staff. Service was quick and efficient. Great food with enough variety. The cuisine offered is both Indian and Chinese. You can always decide how spicey you want things. The interior was clean but furniture was basic.
"June 24, 2017",50,B.E.S.T and a must try,The shrimp tandoori is the best I've ever had! Spinach Chaat and Achari Mushrooms are perfection. Service was pretty good.
"June 23, 2017",40,Excellent Indian food at a good price,Aldi was our server and he was fantastic. Took care of our every need. Very good food and at a very good price for New York City. The lamb vindaloo is very spicy.
"June 18, 2017",50,Symphonic Food.,"We had a delightful dinner here while staying at the also outstanding San Carlos Hotel next door. Menu had many excellent choices (check their website) and the service was outstanding. The professional capability of all employees really shows. We'll return, that's for sure."
"June 17, 2017",40,United Nations,This is a great little restaurant that served a nice variety of Indian food Not sure why the menu contains some Chinese items? I would like to see more variety in their beer offerings Service was excellent
"June 14, 2017",50,Very Good Indian Food,Stop by during stay in NY .Had diner with friends .Good service .Excellent food . Not expensive at all..Best meal during our stay.
"June 14, 2017",50,Best paneer,"BEST paneer I have ever had. Food was great, server took good care of us. Forgot a glass of wine--had to ask again. We ordered a specialty Naan and they gave us plain naan. All in all it was good."
"June 7, 2017",50,Delicious food :),"On a family holiday from the UK and decided to try Spice Symphony. We ordered lots of dishes that we shared. The food was gorgeous and the staff were so lovely and attentive. Was really impressed, thank you for such a lovely meal."
"June 5, 2017",40,"Excellent service,good food",We visited this with 2 people not sure about Indian food. The staff were very helpful and could not have been more obliging. Nothing was a problem and we had an enjoyable evening.
"June 4, 2017",50,Wonderful lunch,"Great sampler, good explanation of each dish, very good service and made you feel welcomed. Will go back for dinner next time I am in midtown."
"June 3, 2017",50,Delicious food & great service,"Aldi took care of us. Very good food. We enjoyed the lovely ambiance and a complimentary appetizer. As our friends couldn't take the heat, we ordered mild. We all enjoyed our ""comfort"" food and champagne."
"June 3, 2017",50,Fantastic!,"The food is really fantastic here and the staff is super friendly and flexible. The place is very nice and not too expensive. Don't miss out! There are two Spice Symphony in NYC, equally good!"
"May 30, 2017",50,"sublime cuisine, terrific service","After several days of eating overpriced, marginal food in midtown, this place was a breath of fresh air, a validation that NYC is one of the world's top culinary destinations. The food was extraordinary, the four dishes we sampled were each unique and delicious."
"May 30, 2017",30,Symphony of spices,"Went for a dinner in this quiet restaurant. It was so quite that how it can be operated even. Food, lamb and chicken was tasty - perhaps a bit too spicy to our taste. Would recommend to ask spiciness beforehand."
"May 30, 2017",50,Spectacular. Nothing else to say.,The food was absolutely amazing. I cannot emphasise how exquisite the food tasted. Service was also superb.
"May 26, 2017",50,Pre Theatre Dinner,Had dinner here before heading to a show. Beautiful restaurant with very attentive staff. Food was excellent if you like Indian food it's a must visit. I'm looking forward to going back when I visit NYC again in July !!!
"May 25, 2017",40,Surprise gem in midtown,"The restaurant is attached to San Carlos and I believe it is independently owned and run. Great service, friendly staff and a family member knows Indian food and he said it was quite authentic."
"May 24, 2017",50,Awesome food,"Great food and service. This place didn't disappoint, everything we ate (and we ate a lot) was superb. Would def go here next time I'm in NYC."
"May 24, 2017",50,Loved this restaurant,"Very friendly staff. Lunch menu with appetisers, main course and dessert for around 10 usd. Very tasty!"
"May 18, 2017",50,Great in every way.,"Returned to Spice Symphony after visiting 3 years ago. This visit did not disappoint. It was perfect in every way. Wonderful food, lovely surroundings, attentive staff and delicious wine. We hope to go again before returning home!"
"May 17, 2017",30,Nice service but not worth a second visit.,"The service was solicitous, food was good but certainly nothing special. The dishes were plated in a lovely Western way but the tastes were no better than at the much less expensive Indian restaurants in ""Curry Hill."" Samosas were ordinary."
"May 17, 2017",20,dreary,Nice people but we walked out after sitting down for 5 minutes.. Depressing atmosphere. Sticky menus. Could use a good cleaning and fresh paint.
"May 13, 2017",50,Best curry ever!!!,"Great service, delicious food, lovely friendly atmosphere......the best curry I have ever eaten! Couldn't recommend it more highly :-)"
"May 6, 2017",50,Nice indian restaurant,"Good indian food, reasonable prices, aldi the waiter recommended great dishes, lamb shank was delicious"
"May 6, 2017",40,Great India food taste,A repeat while visiting Manhattan. I love the food at this restaurant. Masala and curry plates were great. Outstanding service Nice ambience Price right
"May 4, 2017",50,Great food and service,"Knew I wanted my favorite dish and waiter had great suggestions for sides to compliment. Friendly, fast service and GREAT authentic Indian food! Enjoy!"
"April 30, 2017",50,Don't let the exterior fool you!,"Excellent Indian-Chinese food! We were really surprised and probably wouldn't have gone in if I hadn't read some good reviews and it was adjoining our hotel. Boy are we glad we did! Perfectly spiced, not greasy, really just delicious"
"April 29, 2017",50,Unforgetable indian food,The staff is amazing and the food is perfect! Aldi took very good care os my family and made perfect suggestions tô match our needs and tastes! Hopefully we Will be back soon! :)
"April 26, 2017",50,"My new word of the day....beyond!! The flavors, the unique dishes, and sweet caring of the staff!","Incredible flavors, great choices of wine, terrific menu providing many options for all types of diners. And you can tell, in a city with many options, this place aims to please. Simply a delight for all your sences."
"April 25, 2017",50,Great restaurant fantastic service,"Food was great, the restaurant was very accommodating to our requests and our server Alain(?) answered all our questions. It was a wonderful start to our NYC spring break vacation!!!"
"April 24, 2017",50,Great choice for dinner in midtown,We had a spectacular meal. The server offered suggestions and the chicken appetizer he recommended was truly amazing. All of us had food to bring home and they have a decent bar also. Would go again if I'm in midtown
"April 24, 2017",50,Great Indian Food,"Spice Symphony was a great experience all round. Great service, good vibe and tasty food. Food came fast, and the breads are all freshly baked. I would definitely recommend this place for indian food which has a taste of authenticity."
"April 23, 2017",50,A hidden gem,Celebrated a birthday with my family. The quality and flavorful food was only surpassed by the outstanding service. The menu is diverse with unique options for all appetites. Highly recommend.
"April 19, 2017",40,Great Indian Food,The food and service were great. I am a big fan of Rogan Josh and it met my expectations. The only disappointing thing was that it contained a little portion of lamb. I am used to an abundance of lamb in a portion.
"April 17, 2017",40,Really good food,"We wanted to eat Indian food in NYC. After checking several Indian restaurants on internet we did choose Spice Symphony. And it was a really good choice. Atmosphere, food and the service were excellent. I highly recommend this restaurant."
"April 17, 2017",50,Incredible!!!,"The best Indian food that I've had outside of India, no complaints at all. Amazing service, nice music, absolutely amazing food. Just go!"
"April 17, 2017",50,"Good food, pairing wine good advice",Found the place with TripAdvisor. The reviews are telling the truth. Pre mesh helps use with our choices and made several very good suggestions including the wine! Awesome!
"April 15, 2017",50,So good!,"We visited the restaurant with 6 persons and everybody liked it. Friendly staff, price was good and enough choice. More importantly the food was so good!"
